site;coordinates;region;cluster;date;hour;yeild;forecast;error
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;8;;1,000;-1,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;9;;282,000;-282,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;10;;803,000;-803,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;11;;1200,000;-1200,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;12;;1509,000;-1509,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;13;;1712,000;-1712,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;14;;1592,000;-1592,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;15;;1055,000;-1055,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;16;;374,000;-374,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;17;;11,000;-11,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;18;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;19;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;20;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;21;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;22;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;23;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/12/22;24;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;1;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;2;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;3;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;4;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;5;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;6;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;7;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;8;;6,000;-6,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;9;;450,000;-450,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;10;;1277,000;-1277,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;11;;1823,000;-1823,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;12;;2225,000;-2225,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;13;;2238,000;-2238,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;14;;1840,000;-1840,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;15;;1095,000;-1095,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;16;;220,000;-220,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;17;;1,000;-1,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;18;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;19;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;20;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;21;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;22;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;23;;-14,000;14,000
Yelanets-2;(47.707,31.8468);MYKOLAYIV;10;1/13/22;24;;-14,000;14,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;1;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;2;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;3;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;4;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;5;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;6;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;7;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;8;-19,000;-22,000;3,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;9;40,000;67,000;-27,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;10;95,000;493,000;-398,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;11;95,000;675,000;-580,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;12;304,000;759,000;-455,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;13;1717,000;1896,000;-179,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;14;1546,000;1369,000;177,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;15;627,000;890,000;-263,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;16;121,000;191,000;-70,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;17;-19,000;-22,000;3,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;18;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;19;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;20;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;21;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;22;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;23;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/1/22;24;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;1;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;2;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;3;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;4;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;5;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;6;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;7;-26,000;-22,000;-4,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;8;-16,000;-22,000;6,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;9;439,000;381,000;58,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;10;1700,000;1622,000;78,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;11;3836,000;2671,000;1165,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;12;2858,000;3333,000;-475,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;13;4196,000;3228,000;968,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;14;3465,000;2716,000;749,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;15;2478,000;1887,000;591,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;16;695,000;596,000;99,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;17;-9,000;1,000;-10,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;18;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;19;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;20;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;21;-26,000;-22,000;-4,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;22;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;23;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/2/22;24;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;1;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;2;-25,000;-22,000;-3,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;3;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;4;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;5;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;6;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;7;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;8;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;9;212,000;264,000;-52,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;10;580,000;640,000;-60,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;11;1053,000;1202,000;-149,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;12;2550,000;2437,000;113,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;13;4709,000;2304,000;2405,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;14;2128,000;2125,000;3,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;15;2066,000;1408,000;658,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;16;600,000;442,000;158,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;17;-6,000;0,000;-6,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;18;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;19;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;20;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;21;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;22;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;23;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/3/22;24;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;1;-20,000;-22,000;2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;2;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;3;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;4;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;5;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;6;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;7;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;8;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;9;333,000;318,000;15,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;10;1250,000;807,000;443,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;11;2586,000;1648,000;938,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;12;3775,000;2052,000;1723,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;13;3774,000;2736,000;1038,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;14;2649,000;2320,000;329,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;15;1924,000;1293,000;631,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;16;313,000;320,000;-7,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;17;-13,000;-22,000;9,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;18;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;19;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;20;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;21;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;22;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;23;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/4/22;24;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;1;-20,000;-22,000;2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;2;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;3;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;4;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;5;-20,000;-22,000;2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;6;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;7;-20,000;-22,000;2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;8;-21,000;1,000;-22,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;9;198,000;512,000;-314,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;10;1056,000;1574,000;-518,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;11;1133,000;1842,000;-709,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;12;1292,000;2374,000;-1082,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;13;1428,000;2176,000;-748,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;14;1271,000;2372,000;-1101,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;15;805,000;1462,000;-657,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;16;349,000;422,000;-73,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;17;-10,000;1,000;-11,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;18;-20,000;-22,000;2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;19;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;20;-20,000;-22,000;2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;21;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;22;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;23;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/5/22;24;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;1;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;2;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;3;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;4;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;5;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;6;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;7;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;8;-5,000;2,000;-7,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;9;506,000;605,000;-99,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;10;1467,000;2019,000;-552,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;11;2233,000;3020,000;-787,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;12;2756,000;3436,000;-680,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;13;1536,000;3201,000;-1665,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;14;1276,000;2673,000;-1397,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;15;798,000;1734,000;-936,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;16;196,000;459,000;-263,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;17;-12,000;1,000;-13,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;18;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;19;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;20;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;21;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;22;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;23;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/6/22;24;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;1;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;2;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;3;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;4;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;5;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;6;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;7;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;8;-23,000;4,000;-27,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;9;734,000;685,000;49,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;10;1410,000;1969,000;-559,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;11;448,000;2813,000;-2365,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;12;507,000;3172,000;-2665,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;13;489,000;3377,000;-2888,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;14;168,000;2745,000;-2577,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;15;120,000;1730,000;-1610,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;16;325,000;583,000;-258,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;17;-9,000;7,000;-16,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;18;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;19;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;20;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;21;-26,000;-22,000;-4,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;22;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;23;-27,000;-22,000;-5,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/7/22;24;-26,000;-22,000;-4,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;1;-27,000;-22,000;-5,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;2;-26,000;-22,000;-4,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;3;-31,000;-22,000;-9,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;4;-29,000;-22,000;-7,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;5;-29,000;-22,000;-7,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;6;-27,000;-22,000;-5,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;7;-29,000;-22,000;-7,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;8;9,000;8,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;9;991,000;821,000;170,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;10;2047,000;2228,000;-181,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;11;2653,000;2799,000;-146,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;12;2458,000;2800,000;-342,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;13;3050,000;2824,000;226,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;14;2337,000;2390,000;-53,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;15;1643,000;1566,000;77,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;16;305,000;381,000;-76,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;17;-15,000;-22,000;7,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;18;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;19;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;20;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;21;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;22;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;23;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/8/22;24;-25,000;-22,000;-3,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;1;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;2;-25,000;-22,000;-3,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;3;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;4;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;5;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;6;-25,000;-22,000;-3,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;7;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;8;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;9;129,000;69,000;60,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;10;439,000;270,000;169,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;11;624,000;603,000;21,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;12;538,000;707,000;-169,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;13;646,000;611,000;35,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;14;225,000;303,000;-78,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;15;179,000;220,000;-41,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;16;12,000;72,000;-60,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;17;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;18;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;19;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;20;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;21;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;22;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;23;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/9/22;24;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;1;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;2;-21,000;-22,000;1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;3;-24,000;-22,000;-2,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;4;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;5;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;6;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;7;-22,000;-22,000;0,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;8;-23,000;-22,000;-1,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;9;140,000;36,000;104,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;10;405,000;385,000;20,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;11;1009,000;781,000;228,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;12;668,000;1043,000;-375,000
Yelanets-1;(47.707,31.8468);MYKOLAYIV;10;1/10/22;13;1141,000;1614,000;-473,000
